# file...... line25.csv
# date...... Wed Mar 20 13:02:44 2019
# user...... xiej204
# host...... (null)
# target.... underground_line 138
# trigger... (none)
# interval.. 1
# limit..... 1000
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag
2010-01-01 00:00:30 EST,-8.47536e-006,-1.21831e-005,+27690.9,-1597.42,+14342.4,+22611.8
2010-01-01 00:00:31 EST,-2.32612e-005,+1.15134e-007,+27690.9,-1597.43,+14342.4,+22611.8
2010-01-01 00:00:32 EST,+1.73614e-005,-9.19323e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:33 EST,+2.05114e-005,-2.91989e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:34 EST,+1.45425e-006,-2.04943e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:35 EST,-7.25778e-006,-2.99374e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:36 EST,-8.04424e-006,-2.08497e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:37 EST,+7.64891e-006,-3.12604e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:38 EST,+8.81443e-006,-1.59293e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:39 EST,+6.0766e-006,-1.26719e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:40 EST,+1.74255e-005,-2.28238e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:41 EST,+2.51822e-005,-2.70523e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:42 EST,-2.10073e-005,-2.30408e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:43 EST,-8.46689e-006,-2.91396e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:44 EST,+7.22015e-009,-3.01373e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:45 EST,+3.63591e-006,-3.03542e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:46 EST,+4.89115e-006,-1.90948e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:47 EST,+3.04281e-005,-9.63252e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:48 EST,-1.53044e-005,-1.20982e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:49 EST,+6.99799e-007,-2.67556e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:50 EST,+2.03545e-005,-3.86002e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:51 EST,-1.36197e-005,-1.05145e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:52 EST,-1.74727e-005,-3.6323e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:53 EST,-2.06942e-005,-1.69308e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:54 EST,-1.24527e-005,-1.14503e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:55 EST,-3.09885e-005,+7.60326e-006,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:56 EST,+9.182e-006,-3.64635e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:57 EST,+8.33814e-006,-1.56098e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:58 EST,-7.65517e-007,-1.82701e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:00:59 EST,-7.57019e-007,-3.93399e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:01:00 EST,-2.9246e-010,-1.00616e-005,+27660,-1552.4,+14373.6,+22566.9
2010-01-01 00:01:01 EST,+2.4008e-005,-3.55815e-005,+27660,-1552.4,+14373.6,+22566.9
